STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,YEAR_HES_HES_003,Year,DECILE_HES_HES_003,Income group,NZHEC_LEV_HES_HES_003,Expenditure category,MEASURE_HES_HES_003,Measure,OBS_VALUE,Observation value,OBS_STATUS,Observation status
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2013,2013,7,Income group 7,11_4,Insurance,AV_WKLY_AMT,,62.00,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2013,2013,7,Income group 7,11_4,Insurance,PER_HHLD_REP,,98.4,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2013,2013,7,Income group 7,11_4,Insurance,SAMPLING_ERROR,,19,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2013,2013,7,Income group 7,11_5,Credit services,AV_WKLY_AMT,,6.40,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2013,2013,7,Income group 7,11_5,Credit services,PER_HHLD_REP,,79.8,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2013,2013,7,Income group 7,11_5,Credit services,SAMPLING_ERROR,,62,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2013,2013,7,Income group 7,11_6,Other miscellaneous services,AV_WKLY_AMT,,12.20,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2013,2013,7,Income group 7,11_6,Other miscellaneous services,PER_HHLD_REP,,34.7,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2013,2013,7,Income group 7,11_6,Other miscellaneous services,SAMPLING_ERROR,,80,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2013,2013,7,Income group 7,13,Other expenditure,AV_WKLY_AMT,,140.30,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2013,2013,7,Income group 7,13,Other expenditure,PER_HHLD_REP,,84.9,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2013,2013,7,Income group 7,13,Other expenditure,SAMPLING_ERROR,,24,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2013,2013,7,Income group 7,13_1,Interest payments,AV_WKLY_AMT,,99.50,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2013,2013,7,Income group 7,13_1,Interest payments,PER_HHLD_REP,,62.9,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2013,2013,7,Income group 7,13_1,Interest payments,SAMPLING_ERROR,,31,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2013,2013,7,Income group 7,13_2,Contributions to savings,AV_WKLY_AMT,,20.10,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2013,2013,7,Income group 7,13_2,Contributions to savings,PER_HHLD_REP,,42.2,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2013,2013,7,Income group 7,13_2,Contributions to savings,SAMPLING_ERROR,,25,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2013,2013,7,Income group 7,13_3,Money given to others (excluding donations),AV_WKLY_AMT,,7.40,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2013,2013,7,Income group 7,13_3,Money given to others (excluding donations),PER_HHLD_REP,,16.5,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2013,2013,7,Income group 7,13_3,Money given to others (excluding donations),SAMPLING_ERROR,,70,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2013,2013,7,Income group 7,13_4,Fines,AV_WKLY_AMT,,1.60,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2013,2013,7,Income group 7,13_4,Fines,PER_HHLD_REP,,5.2,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2013,2013,7,Income group 7,13_4,Fines,SAMPLING_ERROR,,104,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2013,2013,7,Income group 7,13_5,Expenditure incurred whilst overseas,AV_WKLY_AMT,,11.70,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2013,2013,7,Income group 7,13_5,Expenditure incurred whilst overseas,PER_HHLD_REP,,19.0,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2013,2013,7,Income group 7,13_5,Expenditure incurred whilst overseas,SAMPLING_ERROR,,59,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2013,2013,7,Income group 7,14,"Sales, trade-ins and refunds",AV_WKLY_AMT,,-28.40,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2013,2013,7,Income group 7,14,"Sales, trade-ins and refunds",PER_HHLD_REP,,48.1,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2013,2013,7,Income group 7,14,"Sales, trade-ins and refunds",SAMPLING_ERROR,,45,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2013,2013,7,Income group 7,14_1,Sales of clothing and footwear,AV_WKLY_AMT,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2013,2013,7,Income group 7,14_1,Sales of clothing and footwear,PER_HHLD_REP,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2013,2013,7,Income group 7,14_2,Sales and trade-ins of property and materials for property improvement and maintenance,AV_WKLY_AMT,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2013,2013,7,Income group 7,14_2,Sales and trade-ins of property and materials for property improvement and maintenance,PER_HHLD_REP,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2013,2013,7,Income group 7,14_3,Sales and trade-ins of household contents,AV_WKLY_AMT,,-0.60,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2013,2013,7,Income group 7,14_3,Sales and trade-ins of household contents,PER_HHLD_REP,,7.6,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2013,2013,7,Income group 7,14_3,Sales and trade-ins of household contents,SAMPLING_ERROR,,95,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2013,2013,7,Income group 7,14_4,"Sales, trade-ins and refunds for health (excluding insurance claims)",AV_WKLY_AMT,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2013,2013,7,Income group 7,14_4,"Sales, trade-ins and refunds for health (excluding insurance claims)",PER_HHLD_REP,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2013,2013,7,Income group 7,14_5,"Sales and trade-ins of vehicles, vehicle parts and accessories",AV_WKLY_AMT,,-10.30,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2013,2013,7,Income group 7,14_5,"Sales and trade-ins of vehicles, vehicle parts and accessories",PER_HHLD_REP,,10.4,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2013,2013,7,Income group 7,14_5,"Sales and trade-ins of vehicles, vehicle parts and accessories",SAMPLING_ERROR,,56,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2013,2013,7,Income group 7,14_6,Sales and trade-ins for communication,AV_WKLY_AMT,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2013,2013,7,Income group 7,14_6,Sales and trade-ins for communication,PER_HHLD_REP,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2013,2013,7,Income group 7,14_7,"Sales, trade-ins and refunds of equipment for recreation and culture",AV_WKLY_AMT,,-4.50,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2013,2013,7,Income group 7,14_7,"Sales, trade-ins and refunds of equipment for recreation and culture",PER_HHLD_REP,,9.7,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2013,2013,7,Income group 7,14_7,"Sales, trade-ins and refunds of equipment for recreation and culture",SAMPLING_ERROR,,118,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2013,2013,7,Income group 7,14_8,Refunds for education,AV_WKLY_AMT,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2013,2013,7,Income group 7,14_8,Refunds for education,PER_HHLD_REP,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2013,2013,7,Income group 7,14_9,"Sales, trade-ins and refunds of miscellaneous goods, cash receipts from insurance claims",AV_WKLY_AMT,,-12.80,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2013,2013,7,Income group 7,14_9,"Sales, trade-ins and refunds of miscellaneous goods, cash receipts from insurance claims",PER_HHLD_REP,,32.7,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2013,2013,7,Income group 7,14_9,"Sales, trade-ins and refunds of miscellaneous goods, cash receipts from insurance claims",SAMPLING_ERROR,,63,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2013,2013,7,Income group 7,98,Total,AV_WKLY_AMT,,1249.10,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2013,2013,7,Income group 7,98,Total,PER_HHLD_REP,,100.0,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2013,2013,7,Income group 7,98,Total,SAMPLING_ERROR,,17,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2013,2013,8,Income group 8,01,Food,AV_WKLY_AMT,,247.00,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2013,2013,8,Income group 8,01,Food,PER_HHLD_REP,,100.0,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2013,2013,8,Income group 8,01,Food,SAMPLING_ERROR,,16,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2013,2013,8,Income group 8,01_1,Fruit and vegetables,AV_WKLY_AMT,,26.90,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2013,2013,8,Income group 8,01_1,Fruit and vegetables,PER_HHLD_REP,,96.0,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2013,2013,8,Income group 8,01_1,Fruit and vegetables,SAMPLING_ERROR,,17,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2013,2013,8,Income group 8,01_2,"Meat, poultry and fish",AV_WKLY_AMT,,34.50,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2013,2013,8,Income group 8,01_2,"Meat, poultry and fish",PER_HHLD_REP,,88.7,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2013,2013,8,Income group 8,01_2,"Meat, poultry and fish",SAMPLING_ERROR,,21,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2013,2013,8,Income group 8,01_3,Grocery food,AV_WKLY_AMT,,101.20,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2013,2013,8,Income group 8,01_3,Grocery food,PER_HHLD_REP,,99.2,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2013,2013,8,Income group 8,01_3,Grocery food,SAMPLING_ERROR,,17,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2013,2013,8,Income group 8,01_4,Non-alcoholic beverages,AV_WKLY_AMT,,14.20,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2013,2013,8,Income group 8,01_4,Non-alcoholic beverages,PER_HHLD_REP,,92.1,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2013,2013,8,Income group 8,01_4,Non-alcoholic beverages,SAMPLING_ERROR,,21,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2013,2013,8,Income group 8,01_5,Restaurant meals and ready-to-eat food,AV_WKLY_AMT,,70.20,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2013,2013,8,Income group 8,01_5,Restaurant meals and ready-to-eat food,PER_HHLD_REP,,94.5,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2013,2013,8,Income group 8,01_5,Restaurant meals and ready-to-eat food,SAMPLING_ERROR,,18,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2013,2013,8,Income group 8,02,"Alcoholic beverages, tobacco and illicit drugs",AV_WKLY_AMT,,40.00,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2013,2013,8,Income group 8,02,"Alcoholic beverages, tobacco and illicit drugs",PER_HHLD_REP,,71.7,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2013,2013,8,Income group 8,02,"Alcoholic beverages, tobacco and illicit drugs",SAMPLING_ERROR,,27,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2013,2013,8,Income group 8,02_1,Alcoholic beverages,AV_WKLY_AMT,,28.10,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2013,2013,8,Income group 8,02_1,Alcoholic beverages,PER_HHLD_REP,,64.9,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2013,2013,8,Income group 8,02_1,Alcoholic beverages,SAMPLING_ERROR,,28,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2013,2013,8,Income group 8,02_2,Cigarettes and tobacco,AV_WKLY_AMT,,11.90,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2013,2013,8,Income group 8,02_2,Cigarettes and tobacco,PER_HHLD_REP,,21.5,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2013,2013,8,Income group 8,02_2,Cigarettes and tobacco,SAMPLING_ERROR,,45,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2013,2013,8,Income group 8,02_3,Illicit drugs,AV_WKLY_AMT,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2013,2013,8,Income group 8,02_3,Illicit drugs,PER_HHLD_REP,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2013,2013,8,Income group 8,03,Clothing and footwear,AV_WKLY_AMT,,49.60,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2013,2013,8,Income group 8,03,Clothing and footwear,PER_HHLD_REP,,72.8,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2013,2013,8,Income group 8,03,Clothing and footwear,SAMPLING_ERROR,,25,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2013,2013,8,Income group 8,03_1,Clothing,AV_WKLY_AMT,,39.60,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2013,2013,8,Income group 8,03_1,Clothing,PER_HHLD_REP,,68.7,,,
